SOURCE,DESTINATION
27257,37304
26840,19472
23698,33023
32818,41419
25887,3054
38392,6999
28025,8469
43277,7422
595,25065
36189,1016
43671,1877
29271,2602
9231,42112
41296,17411
13349,15631
12188,41295
22471,9944
44563,26820
9338,36538
24682,8204
28908,23577
23020,26631
17031,16718
37321,1570
15172,42410
22723,18460
36069,20117
20972,3716
21648,41171
21465,6589
12484,16649
5209,1398
3700,23708
28372,2530
24098,13742
3054,32491
15962,41016
4062,36266
2858,16978
14578,38523
3937,39917
45769,9974
19999,43563
21583,30111
39950,2480
28419,2162
2974,8985
44499,16076
12965,33430
16272,31455
1054,37263
33836,42450
7702,38536
1103,22573
36184,46091
26405,14475
6865,10978
30148,734
35563,12758
13382,36443
26821,45484
40995,497
16506,20998
44253,6187
40282,25459
44291,40912
43136,38304
608,9247
38336,4211
23366,6506
25133,19802
26952,40144
39942,6934
7315,4449
20708,19822
26911,18235
30594,15415
32514,41534
16124,3141
37004,13812
25734,20424
4169,22772
32454,28184
21038,11711
42514,32689
38844,43663
33925,6205
10208,29160
47015,17641
37533,22228
40089,30657
10175,39136
2817,40663
12603,40495
42792,20857
23224,7947
41857,36045
35384,28980
34266,30431
9760,27708
21680,19044
8559,22183
26561,221
17310,1226
19137,9997
27752,20947
8967,21508
38397,3669
21249,21412
9216,36614
14452,10962
23201,32542
44503,40007
23773,20361
46201,30739
12869,20707
13734,30344
4894,30277
36312,42121
14332,41030
38543,7885
39779,21619
24917,9809
1564,13812
30824,18102
4830,13680
7448,25226
43176,16213
5739,32637
4698,12551
569,38170
10635,16560
31094,30647
9010,8869
27319,26356
11288,39629
35504,12587
41884,6548
42401,26759
4626,30774
9643,17730
20303,38531
41548,39125
45101,23041
26104,10383
14355,7634
33610,11387
92,29030
35212,6119
23248,13051
30836,24123
13063,11919
23963,27524
46115,17485
33230,11809
11279,17550
26547,7034
23624,7215
22110,25879
7233,35352
24994,29856
31572,40844
18542,31719
31996,14940
5778,7109
41592,24380
15967,4064
43421,13821
11427,13428
23195,18614
25612,5409
19797,13401
24354,32785
10605,25221
30547,24168
34658,25508
32791,40693
25035,11880
28484,25290
27367,26969
41522,23720
4017,41383
39607,13541
25285,32470
29226,24025
16344,30716
14948,29785
14780,36131
15384,30935
28773,2229
33968,9634
2472,10590
44175,46889
9805,40963
25517,43404
18255,7557
40046,28572
19440,33382
5909,46738
26315,38068
20835,13356
23028,16810
3247,32761
28091,11953
32478,18285
6932,1785
14365,20079
23710,26946
41536,4764
39469,41278
18774,13681
24407,5958
20329,19756
38872,18682
30567,15347
41176,8791
7705,27075
15910,28138
10047,15345
37703,36056
19429,46138
28360,26464
15805,19718
45423,27074
41812,33920
39935,25940
22726,16427
20307,9962
17835,22684
36090,34796
27649,28255
8386,37613
11035,8007
1268,13145
18633,29262
42696,30015
22435,44674
4300,33766
38290,24590
1544,42903
26075,39361
32375,44045
15076,14499
27295,2959
26525,14063
17745,24673
37401,34835
10288,3388
44607,38105
24750,22393
46591,32651
20015,17975
18427,31416
9362,31025
13342,14672
44071,16490
13836,686
25209,36312
17408,16655
33244,9080
5040,13826
7286,29174
11487,16257
2808,40494
24680,12068
20170,18963
12798,19501
17306,18109
28192,36456
35132,2356
12164,25965
36567,36539
25971,38070
1883,773
17643,21508
25884,13903
9197,35860
40452,24112
17939,6181
18970,33960
14139,9763
16237,19744
29990,27315
19198,45222
9120,23699
35253,9932
2305,12863
12698,47
11813,11071
3824,18305
45632,15969
21338,43804
29315,34947
2872,11012
874,6232
38558,1974
12667,43740
24763,4442
29038,19159
17580,10425
26765,15480
32944,41170
44248,15403
16129,44045
36725,20999
8669,22325
16590,31773
24086,36654
33161,13705
44052,29518
40876,4510
16029,43856
2216,22694
26225,38736
577,32845
22668,44928
18194,1499
41311,456
36377,35041
12296,33611
39179,46495
14380,37134
46482,3993
23433,17092
36683,34105
4881,44942
23235,34312
22194,13058
19876,44360
33009,15582
42051,9128
34029,15622
17968,6008
17855,9871
1352,4145
8803,41078
16732,6869
18500,6766
34761,18022
25917,1285
33608,10559
9188,38098
3427,44243
42887,38873
45527,46404
3690,12162
40096,43172
26765,1393
4304,11499
43224,944
33430,38734
3794,13501
13690,16245
40087,46485
1315,19563
15441,32542
7002,33711
8358,6400
3655,41120
35896,25211
18881,47040
17763,16690
32470,36659
36377,21190
28271,9316
30211,39419
41964,43195
14416,6685
29016,36705
26167,133
18940,46446
39588,1443
19548,39175
27803,11615
8336,4833
19787,2116
5115,6741
23347,41181
14774,14980
25159,12552
2735,26469
13186,40161
37868,26869
25268,12720
15355,36929
16690,27091
44431,18689
14660,24715
28380,27890
24953,18739
16448,9857
22171,44686
41762,28704
18934,40286
1496,28845
45791,9634
36560,30061
46334,35082
1683,18296
30337,15461
41372,31369
38705,15387
35870,36841
47161,6521
31249,45664
31500,45343
12836,36526
24613,33106
13690,34593
43085,21887
14662,14468
10525,10781
38851,4308
37088,17193
27093,37965
3951,36243
44345,22228
30156,29748
7863,32484
43401,41661
20625,9989
11800,7097
12902,36249
23236,18783
44472,1686
38445,6000
35542,10463
23624,11763
3122,27864
26326,43722
29088,37572
14591,2693
32406,18822
27166,8334
44956,13760
35123,3679
43710,384
4792,1211
815,21338
19691,5130
28331,34543
42281,16525
7862,13897
32597,1544
19363,11622
37561,32296
42519,46334
2287,38593
40092,41286
9778,19105
29802,24506
30691,31249
25338,23715
15578,29085
15008,8352
14323,9237
29577,38176
2419,44316
17906,8993
10725,25595
6825,44228
16597,31797
15051,39451
16464,24840
28458,29319
46288,42216
10472,30075
25221,13605
36916,19571
21829,32790
17210,18262
28833,21533
786,19418
14023,43954
19525,18870
30974,23877
2413,7498
33033,31154
21859,26345
38298,4250
30139,14831
16612,29186
576,15539
41163,6779
42558,45062
8359,34983
7347,11763
45150,23743
3740,34015
46480,41237
4748,16325
34089,8547
24030,41666
21710,28633
5485,8503
41331,33666
14672,42281
11282,29064
21052,39349
32953,15650
21449,30691
19045,21867
23752,13584
17392,4975
13968,11021
28569,17628
26189,7910
28213,46736
11913,25894
20984,12578
25176,19531
5634,30964
22851,40306
22022,4008
5949,4816
35414,17658
21459,12585
5474,9844
28905,7774
29457,39657
6329,16644
24048,15588
23426,34602
26736,5094
5042,37090
15313,17797
27394,18183
30769,3839
46751,208
34395,22047
31987,6579
12486,38085
11478,10064
29226,14371
33942,9213
26550,35271
22751,45626
30412,34463
23646,5456
20344,41362
42060,27513
10098,21670
9250,28430
36354,46162
14525,12053
10390,24859
24606,25808
15851,34647
5338,12378
21037,20159
6429,28436
31955,9435
9291,35626
17725,15257
17029,43629
36748,27920
17665,21422
19256,25429
892,47022
24375,27740
7550,18207
5269,45298
26750,46699
21459,46379
6976,38354
23286,45802
46026,31087
17873,33300
22124,18276
38498,13802
27984,36969
42103,1335
957,33071
24957,5782
46361,4051
21643,21709
5652,5615
44315,15915
5866,32075
28009,16079
11087,11995
12903,31208
218,38642
40052,5376
10308,2960
17659,8466
38356,2586
11385,36263
20708,6795
6528,12830
5988,47070
12425,27083
39957,27735
36617,18296
24436,17059
32646,39460
34023,18450
13711,46133
7117,33191
38560,32984
34762,24119
38308,11520
16782,16217
32644,32424
43934,1080
8902,2944
30964,41492
41083,41375
11895,21670
31261,40608
46490,18303
9780,35649
16005,10973
10785,46479
18296,26161
25777,45136
18821,13247
35963,26143
38972,44419
32515,22113
31280,37641
40271,39692
22464,42369
4195,44746
15908,227
43920,41379
18000,26891
43308,42058
16792,39217
35522,16388
14934,17345
17129,2049
38885,2643
38704,41908
36606,36063
6396,7325
34853,41565
14165,40511
12940,25023
19469,3948
34947,43829
17957,27525
5595,27730
6690,9754
10576,40092
28849,33239
11636,1953
25471,28368
9887,37994
11112,24547
37338,39635
17745,38863
31838,1725
37978,38406
32850,23057
24877,37085
14039,17531
25993,28835
38299,25591
14514,3922
18142,43902
47001,15285
23320,46922
13454,19534
14145,30687
20328,25277
8450,31916
40193,27435
27979,15689
19892,22410
3388,33664
22256,46897
27871,38785
45127,29031
29313,29784
44370,40123
42237,14206
14700,21962
2635,39032
5688,36341
1308,4468
28175,11058
16881,874
12070,14960
13585,43841
38411,13612
16678,25992
35226,16973
11509,13372
9643,18969
26163,44061
10475,38530
9149,2845
16178,23293
35456,18319
1633,15541
8707,5346
14536,30769
41659,30150
21228,5227
26034,18367
25078,28714
24497,44481
8501,19346
4116,32202
33081,35137
24363,5900
43190,11083
34737,47172
44972,32135
44749,31573
39153,40313
14969,45178
36567,34937
19793,21131
36966,16555
25347,34842
3264,32457
9468,9589
46538,26370
9186,46159
32111,44336
30337,38870
20419,21710
13194,38202
1116,21138
13256,19529
38201,37778
13496,23938
12978,36629
17772,18124
43039,14344
16123,3589
717,26615
23666,18141
34648,21551
19817,35303
31245,21497
20394,22222
32383,44243
15081,21767
8131,19466
40467,33214
39557,30350
32877,23254
41627,25920
7288,43718
39953,36480
32828,42993
41246,26125
5952,18786
33902,25048
10909,34296
5996,16590
27183,24119
10925,19590
7127,13534
1675,19696
26353,14795
37623,17889
12373,45749
45117,11147
24018,18183
38553,34176
4940,35768
20303,29512
13017,38417
15694,35057
17504,45745
2686,29524
38942,35456
10283,5711
7694,19422
11279,43044
10411,43278
17593,10220
43447,42567
18672,47005
20434,29673
2507,20696
25194,11185
16949,11722
37111,15437
35166,36995
17376,44913
16059,46168
39948,577
36951,1919
3092,30062
24902,31825
23902,31669
29320,43437
21746,34937
34970,29770
19433,27850
15086,40088
227,739
18735,11704
31621,32460
14255,10328
14740,15036
38159,36642
21741,43902
9957,45221
41457,27436
40423,34225
36376,29571
4466,23306
7294,20387
17178,25687
29814,29506
5566,19421
9918,5888
46679,43555
31974,24541
29403,10216
38491,37784
39051,20235
14890,11600
35386,38844
1711,4778
18759,44892
1124,37142
18084,41144
6404,23874
7315,45745
1549,4480
25295,42562
32465,14196
2952,35403
20382,30378
46288,44666
22468,26160
41749,28013
7473,35927
29720,33592
37072,15756
10375,28631
26655,27215
24180,22353
28323,37888
41011,27572
34500,40535
35076,7495
25377,46062
32833,17790
136,7260
30457,26242
39783,23890
13711,28414
21123,8293
22813,14516
26573,18718
10165,14015
46631,32674
41469,6913
33942,33628
33328,18516
10330,26654
29447,33206
43001,6617
22182,32568
6853,11831
23029,19031
44431,26731
13736,46318
25163,32305
9789,18998
6074,35674
3790,24353
32679,15678
18462,8035
19127,31100
11229,2418
33582,21133
30204,7816
34893,8248
17875,39474
7996,15154
37426,7215
41880,20689
3130,38342
15362,7348
15464,18147
17849,29278
2190,19004
47044,5178
1351,45785
30995,41508
23221,24004
46083,11454
39318,31543
19571,10754
40218,45069
2453,40923
1958,46891
2725,36145
13383,27920
3320,21985
31547,36394
7439,2591
28869,1788
46150,15838
20673,6388
44715,28626
19656,12261
39597,12993
42699,3917
13006,45314
8447,43547
26455,38354
10631,36495
40118,47093
39789,7634
26521,45837
43994,17889
27520,32465
28607,42872
4906,41292
15669,34834
39169,33616
8072,27133
7807,6947
17628,17210
34175,4945
21199,21278
7697,23374
35593,7731
41519,39075
11759,33509
36857,22876
7114,32992
42055,45506
3466,39153
17699,30536
11981,7856
36960,7488
4378,10770
37374,34657
38365,34119
41957,43804
8377,2417
31474,8611
28373,46800
9623,21179
1358,25226
41861,23228
30794,25722
11370,22799
42667,34009
11971,36618
37032,20262
27908,38850
15607,24550
28577,13758
24120,34801
5489,31280
10491,3464
15382,34074
19349,3741
41559,36953
37633,22677
25992,9963
37448,16417
16656,45068
33857,10017
20277,35537
20122,26114
24754,9435
33205,32808
43889,13694
4135,32586
39883,18956
24469,40169
29314,42249
11076,30185
43040,41869
5538,19806
1251,25908
31025,17687
5414,3080
33053,22550
17572,1518
45082,10152
22710,30544
34155,24242
9520,41737
34212,41894
14526,42682
38578,4725
12165,11480
23967,823
44261,19685
30453,7746
6926,3260
36306,35381
24780,10834
7368,21710
17210,7981
843,42654
33371,16371
12410,34573
4894,13485
22263,45877
1169,45009
5377,19217
36527,24946
18800,5476
44062,24485
10429,13407
40283,36785
30776,25666
27385,5595
19319,30709
27224,112
10298,11526
37075,20959
43637,43760
18259,7554
1783,16729
19083,6390
16261,30140
39579,15984
43409,22958
12364,20415
33606,15968
10157,41202
11284,47073
13227,26216
33592,16988
46986,1709
13440,44890
5052,1713
5236,38624
16190,38183
18461,16223
38494,21349
22659,23820
14650,31268
46848,18436
38726,29985
13245,32897
13990,7722
28281,28150
32738,32714
10437,15937
43585,25981
38795,39382
30285,38770
8891,13116
16484,28875
38154,33025
44487,8743
34942,4057
16219,2659
2693,36564
1226,26157
24762,1914
2820,17877
21041,500
8905,21572
41341,43061
3179,18156
23219,12799
37796,30605
18229,25929
21352,7297
29473,43099
22308,19579
21793,43270
29359,45916
218,167
30860,18525
9781,16444
43499,29393
6374,27085
12175,44306
2939,30031
43479,31341
37611,18281
42959,16590
41160,18891
861,20190
17958,45836
44849,23795
26807,37911
44333,14894
24668,8316
43914,3902
6087,38305
25898,32800
28669,19774
17654,23730
8517,7456
17411,31183
10411,3024
16501,9853
21501,13620
41736,31310
19070,45296
39707,18832
3374,35205
43618,3677
34944,21492
16648,21787
3136,29492
30090,19584
12128,7268
14680,18877
46243,17930
22437,24341
24097,31817
39608,29312
17263,14591
9643,44235
41017,41997
28703,36480
28276,28119
38138,28439
18234,12174
8448,10275
22941,14412
10852,12613
14871,41370
28658,44116
44488,15716
45353,37001
12636,35215
22383,43029
16309,39262
23599,39736
40019,27719
10057,17178
38170,33228
17287,11785
31307,1300
34952,30958
21928,26225
19903,9664
35405,2145
39291,29822
45242,36488
4553,6283
31144,11967
1948,9383
29785,28573
12445,19631
25383,22777
11259,16898
40557,35428
34947,16236
38122,42768
41012,20774
44693,21850
30046,20184
42805,32741
30512,39632
17562,23484
7382,43456
8679,3081
35931,9443
17675,10609
495,14025
34875,17195
35505,46713
2710,14021
19912,25268
30149,2117
21695,44068
36141,22956
37848,10781
12686,28669
1168,29278
34376,43373
33662,12085
41721,11894
22497,45621
2304,9920
42716,39130
4926,6659
10405,9098
28391,8206
39161,43708
21484,28983
19543,9339
32042,12394
11469,33352
11886,18583
3074,1863
19873,43923
25171,8486
43043,27035
30581,11845
45471,3851
26710,43439
10289,3872
40904,43959
10840,23125
20985,11802
29292,16817
11071,2343
36309,33147
23700,40419
8683,35044
38744,7765
1215,33327
21196,7308
32903,26419
44239,12342
22859,25421
5136,9256
15998,26130
26764,10117
28218,30535
44196,23867
9681,3797
38037,38275
363,10184
42820,28038
44965,23759
20630,12492
17275,36316
46794,41799
26030,18919
26415,8482
649,6344
32825,20424
14036,44526
33351,24566
17020,8372
19596,43726
15655,5211
35491,1452
36085,33991
38855,46248
